ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3772	"ENSG00000152359.14"	"POC5"	chr5	-	75702604	75702832	75702604	75702810	75705703	75705787
3773	"ENSG00000076382.16"	"SPAG5"	chr17	-	28591981	28593066	28591981	28592474	28598509	28598635
3774	"ENSG00000076382.16"	"SPAG5"	chr17	-	28591981	28593066	28591981	28592477	28598509	28598635
3775	"ENSG00000076382.16"	"SPAG5"	chr17	-	28591981	28592477	28591981	28592474	28598509	28598635
3776	"ENSG00000076382.16"	"SPAG5"	chr17	-	28580008	28580144	28580008	28580120	28583510	28583649
3777	"ENSG00000075856.11"	"SART3"	chr12	-	108544426	108544532	108544426	108544478	108545138	108545323
3778	"ENSG00000164114.18"	"MAP9"	chr4	-	155368585	155368812	155368585	155368809	155373135	155373456
3779	"ENSG00000164114.18"	"MAP9"	chr4	-	155360167	155360415	155360167	155360343	155362047	155362141
3780	"ENSG00000111801.15"	"BTN3A3"	chr6	+	26443366	26443442	26443381	26443442	26440471	26440648
3781	"ENSG00000111801.15"	"BTN3A3"	chr6	+	26443956	26444304	26444010	26444304	26443569	26443659
3782	"ENSG00000111801.15"	"BTN3A3"	chr6	+	26443569	26443659	26443640	26443659	26443381	26443442
3783	"ENSG00000131351.14"	"HAUS8"	chr19	-	17069030	17069099	17069030	17069086	17073273	17073335
3784	"ENSG00000131351.14"	"HAUS8"	chr19	-	17059996	17060092	17059996	17060089	17062697	17062779
3785	"ENSG00000133026.12"	"MYH10"	chr17	-	8576642	8576672	8576642	8576669	8577235	8577338
3786	"ENSG00000105520.10"	"PLPPR2"	chr19	+	11359531	11359720	11359606	11359720	11357659	11357739
3787	"ENSG00000105520.10"	"PLPPR2"	chr19	+	11357618	11357739	11357659	11357739	11356801	11356976
3788	"ENSG00000080189.14"	"SLC35C2"	chr20	-	46355072	46355241	46355072	46355178	46355801	46355874
3789	"ENSG00000080189.14"	"SLC35C2"	chr20	-	46355072	46355279	46355072	46355241	46355801	46355874
3790	"ENSG00000080189.14"	"SLC35C2"	chr20	-	46355072	46355279	46355072	46355178	46355801	46355874
3791	"ENSG00000080189.14"	"SLC35C2"	chr20	-	46357622	46357773	46357622	46357702	46358386	46358763
3792	"ENSG00000132466.17"	"ANKRD17"	chr4	-	73135116	73135265	73135116	73135262	73139530	73140283
3793	"ENSG00000155158.20"	"TTC39B"	chr9	-	15185279	15185528	15185279	15185406	15186943	15187035
3794	"ENSG00000088205.12"	"DDX18"	chr2	+	117824939	117825101	117824996	117825101	117824568	117824708
3795	"ENSG00000198668.10"	"CALM1"	chr14	+	90404378	90404514	90404398	90404514	90403861	90403968
3796	"ENSG00000131115.15"	"ZNF227"	chr19	+	44228445	44228572	44228486	44228572	44217790	44217852
3797	"ENSG00000163995.19"	"ABLIM2"	chr4	-	8008058	8008200	8008058	8008197	8009049	8009102
3798	"ENSG00000122678.15"	"POLM"	chr7	-	44074130	44074233	44074130	44074220	44074397	44074530
3799	"ENSG00000122678.15"	"POLM"	chr7	-	44074397	44074530	44074397	44074522	44076508	44076629
3800	"ENSG00000004534.14"	"RBM6"	chr3	+	50059631	50059746	50059648	50059746	50058401	50058562
3801	"ENSG00000004534.14"	"RBM6"	chr3	+	49967197	49968748	49967469	49968748	49962575	49962685
3802	"ENSG00000004534.14"	"RBM6"	chr3	+	50075172	50075330	50075200	50075330	50070454	50070552
3803	"ENSG00000072195.14"	"SPEG"	chr2	+	219444024	219444059	219444029	219444059	219443107	219443440
3804	"ENSG00000072195.14"	"SPEG"	chr2	+	219444024	219444059	219444029	219444059	219443107	219443150
3805	"ENSG00000107223.12"	"EDF1"	chr9	-	136862118	136862496	136862118	136862345	136862905	136862999
3806	"ENSG00000106927.11"	"AMBP"	chr9	-	114069698	114069906	114069698	114069745	114072924	114073026
3807	"ENSG00000185689.15"	"C6orf201"	chr6	+	4124959	4126119	4124978	4126119	4121948	4122046
3808	"ENSG00000185689.15"	"C6orf201"	chr6	+	4124978	4126119	4125911	4126119	4121948	4122046
3809	"ENSG00000185689.15"	"C6orf201"	chr6	+	4124959	4126119	4125911	4126119	4121948	4122046
3810	"ENSG00000124006.14"	"OBSL1"	chr2	-	219550728	219550868	219550728	219550842	219551528	219551798
3811	"ENSG00000149646.12"	"CNBD2"	chr20	+	36023601	36023771	36023613	36023771	36011136	36011257
3812	"ENSG00000204580.12"	"DDR1"	chr6	+	30897360	30897597	30897378	30897597	30897013	30897141
3813	"ENSG00000204580.12"	"DDR1"	chr6	+	30896620	30896865	30896730	30896865	30895403	30895514
3814	"ENSG00000204580.12"	"DDR1"	chr6	+	30894505	30894671	30894587	30894671	30893271	30893423
3815	"ENSG00000204580.12"	"DDR1"	chr6	+	30888907	30889010	30888936	30889010	30888687	30888814
3816	"ENSG00000168509.19"	"HFE2"	chr1	-	146020134	146020338	146020134	146020320	146021586	146021735
3817	"ENSG00000168297.15"	"PXK"	chr3	+	58412900	58412963	58412903	58412963	58410089	58410159
3818	"ENSG00000165752.16"	"STK32C"	chr10	-	132227976	132228189	132227976	132228128	132245899	132245955
3819	"ENSG00000214087.8"	"ARL16"	chr17	-	81682033	81682675	81682033	81682149	81683012	81683126
3820	"ENSG00000076043.9"	"REXO2"	chr11	+	114444540	114444652	114444585	114444652	114443855	114443933
3821	"ENSG00000113648.16"	"H2AFY"	chr5	-	135360496	135360607	135360496	135360604	135369405	135369603
3822	"ENSG00000113648.16"	"H2AFY"	chr5	-	135360496	135360780	135360496	135360604	135369405	135369603
3823	"ENSG00000113648.16"	"H2AFY"	chr5	-	135360496	135360780	135360496	135360607	135369405	135369603
3824	"ENSG00000123219.12"	"CENPK"	chr5	-	65554796	65554946	65554796	65554898	65561462	65561564
3825	"ENSG00000123219.12"	"CENPK"	chr5	-	65554796	65554946	65554796	65554898	65561496	65561564
3826	"ENSG00000123219.12"	"CENPK"	chr5	-	65528918	65529049	65528918	65529017	65529116	65529199
3827	"ENSG00000196655.10"	"TRAPPC4"	chr11	+	119021759	119021886	119021873	119021886	119020149	119020253
3828	"ENSG00000123416.15"	"TUBA1B"	chr12	-	49130118	49130402	49130118	49130344	49131297	49131395
3829	"ENSG00000111011.17"	"RSRC2"	chr12	-	122508217	122508450	122508217	122508447	122511108	122511188
3830	"ENSG00000111011.17"	"RSRC2"	chr12	-	122518838	122519051	122518838	122519029	122520503	122520581
3831	"ENSG00000122644.12"	"ARL4A"	chr7	+	12688165	12689176	12688168	12689176	12686907	12687043
3832	"ENSG00000004142.11"	"POLDIP2"	chr17	-	28354487	28354585	28354487	28354531	28355794	28355876
3833	"ENSG00000103194.15"	"USP10"	chr16	+	84733434	84733503	84733447	84733503	84733052	84733105
3834	"ENSG00000198759.11"	"EGFL6"	chrX	+	13623820	13623925	13623823	13623925	13619162	13619243
3835	"ENSG00000129566.12"	"TEP1"	chr14	-	20382622	20382715	20382622	20382694	20383173	20383353
3836	"ENSG00000129566.12"	"TEP1"	chr14	-	20369343	20369576	20369343	20369554	20369673	20369779
3837	"ENSG00000129566.12"	"TEP1"	chr14	-	20368797	20368902	20368797	20368880	20369343	20369576
3838	"ENSG00000173889.15"	"PHC3"	chr3	-	170172556	170172712	170172556	170172700	170178772	170178938
3839	"ENSG00000103326.11"	"CAPN15"	chr16	+	553338	554636	554553	554636	552862	553041
3840	"ENSG00000164327.12"	"RICTOR"	chr5	-	38945490	38945724	38945490	38945610	38946467	38946552
3841	"ENSG00000164327.12"	"RICTOR"	chr5	-	38978582	38978650	38978582	38978648	38981866	38982036
3842	"ENSG00000196757.7"	"ZNF700"	chr19	+	11947171	11947307	11947180	11947307	11925067	11925273
3843	"ENSG00000064666.14"	"CNN2"	chr19	+	1036066	1036246	1036129	1036246	1032558	1032696
3844	"ENSG00000235162.8"	"C12orf75"	chr12	+	105367471	105367509	105367476	105367509	105366616	105366696
3845	"ENSG00000171102.14"	"OBP2B"	chr9	-	133206314	133206481	133206314	133206416	133207225	133207336
3846	"ENSG00000198301.11"	"SDAD1"	chr4	-	75981371	75981545	75981371	75981470	75981932	75982037
3847	"ENSG00000198301.11"	"SDAD1"	chr4	-	75981371	75981514	75981371	75981470	75981932	75982037
3848	"ENSG00000198301.11"	"SDAD1"	chr4	-	75981371	75981545	75981371	75981514	75981932	75982037
3849	"ENSG00000214128.10"	"TMEM213"	chr7	+	138801326	138801398	138801329	138801398	138797951	138798186
3850	"ENSG00000174885.12"	"NLRP6"	chr11	+	282701	282797	282704	282797	280083	281839
3851	"ENSG00000166268.10"	"MYRFL"	chr12	+	69952112	69952175	69952115	69952175	69936452	69936632
3852	"ENSG00000166268.10"	"MYRFL"	chr12	+	69936112	69936187	69936145	69936187	69932512	69932598
3853	"ENSG00000099625.12"	"CBARP"	chr19	-	1235000	1235342	1235000	1235145	1235500	1235565
3854	"ENSG00000099625.12"	"CBARP"	chr19	-	1234190	1234331	1234190	1234290	1234570	1234742
3855	"ENSG00000099625.12"	"CBARP"	chr19	-	1235778	1235918	1235778	1235914	1235995	1236121
3856	"ENSG00000152689.17"	"RASGRP3"	chr2	+	33539093	33539210	33539096	33539210	33534322	33534400
3857	"ENSG00000152689.17"	"RASGRP3"	chr2	+	33511709	33511842	33511811	33511842	33481182	33481304
3858	"ENSG00000115109.13"	"EPB41L5"	chr2	+	120167876	120168007	120167879	120168007	120167465	120167507
3859	"ENSG00000229972.7"	"IQCF3"	chr3	+	51830402	51830856	51830512	51830856	51829664	51829712
3860	"ENSG00000104888.9"	"SLC17A7"	chr19	-	49432810	49433043	49432810	49432960	49433725	49433868
3861	"ENSG00000047621.11"	"C12orf4"	chr12	-	4536016	4536219	4536016	4536211	4538408	4538508
3862	"ENSG00000047621.11"	"C12orf4"	chr12	-	4536016	4536211	4536016	4536082	4538408	4538508
3863	"ENSG00000047621.11"	"C12orf4"	chr12	-	4536016	4536219	4536016	4536082	4538408	4538508
3864	"ENSG00000124678.17"	"TCP11"	chr6	-	35136106	35136218	35136106	35136203	35140019	35140225
3865	"ENSG00000124678.17"	"TCP11"	chr6	-	35118071	35118501	35118071	35118303	35119227	35119391
3866	"ENSG00000124678.17"	"TCP11"	chr6	-	35136106	35136218	35136106	35136203	35140746	35140884
3867	"ENSG00000175224.16"	"ATG13"	chr11	+	46621041	46621157	46621059	46621157	46618324	46618375
3868	"ENSG00000166548.15"	"TK2"	chr16	-	66513730	66513862	66513730	66513811	66517135	66517215
3869	"ENSG00000177106.14"	"EPS8L2"	chr11	+	720548	720746	720596	720746	720061	720223
3870	"ENSG00000177106.14"	"EPS8L2"	chr11	+	710027	710486	710421	710486	709552	709608
3871	"ENSG00000137473.17"	"TTC29"	chr4	-	146707484	146707551	146707484	146707548	146803456	146803685
3872	"ENSG00000105486.13"	"LIG1"	chr19	-	48151231	48151339	48151231	48151336	48153871	48153967
3873	"ENSG00000105486.13"	"LIG1"	chr19	-	48137521	48137759	48137521	48137688	48139970	48140143
3874	"ENSG00000126545.13"	"CSN1S1"	chr4	+	69936565	69936607	69936568	69936607	69936455	69936479
3875	"ENSG00000164039.14"	"BDH2"	chr4	-	103092599	103092718	103092599	103092696	103095202	103095281
3876	"ENSG00000189180.15"	"ZNF33A"	chr10	+	38016870	38017015	38016874	38017015	38012297	38012350
3877	"ENSG00000163950.12"	"SLBP"	chr4	-	1700010	1700091	1700010	1700070	1703595	1703700
3878	"ENSG00000171606.17"	"ZNF274"	chr19	+	58185696	58185838	58185711	58185838	58183920	58183998
3879	"ENSG00000129219.13"	"PLD2"	chr17	+	4818001	4818385	4818296	4818385	4817145	4817259
3880	"ENSG00000145246.13"	"ATP10D"	chr4	+	47536685	47536938	47536730	47536938	47536436	47536564
3881	"ENSG00000162104.9"	"ADCY9"	chr16	-	3992145	3992363	3992145	3992270	3993405	3993510
3882	"ENSG00000079102.16"	"RUNX1T1"	chr8	-	92017225	92017431	92017225	92017363	92075964	92076137
3883	"ENSG00000079102.16"	"RUNX1T1"	chr8	-	92062545	92062709	92062545	92062627	92075964	92076137
3884	"ENSG00000079102.16"	"RUNX1T1"	chr8	-	92062545	92062627	92062545	92062622	92075964	92076137
3885	"ENSG00000079102.16"	"RUNX1T1"	chr8	-	92062545	92062709	92062545	92062622	92075964	92076137
3886	"ENSG00000079102.16"	"RUNX1T1"	chr8	-	92017225	92017431	92017225	92017363	92062545	92062709
3887	"ENSG00000147160.9"	"AWAT2"	chrX	-	70042186	70042558	70042186	70042386	70043068	70043243
3888	"ENSG00000136840.18"	"ST6GALNAC4"	chr9	-	127909950	127910528	127909950	127910058	127912267	127912680
3889	"ENSG00000101624.10"	"CEP76"	chr18	-	12698978	12699203	12698978	12699165	12699829	12699905
3890	"ENSG00000101624.10"	"CEP76"	chr18	-	12699829	12699905	12699829	12699900	12700957	12701113
3891	"ENSG00000095787.21"	"WAC"	chr10	+	28616172	28616362	28616175	28616362	28614566	28614685
3892	"ENSG00000095787.21"	"WAC"	chr10	+	28610698	28610821	28610710	28610821	28608185	28608431
3893	"ENSG00000105865.10"	"DUS4L"	chr7	+	107576365	107576592	107576408	107576592	107575187	107575310
3894	"ENSG00000158796.16"	"DEDD"	chr1	-	161123074	161123221	161123074	161123174	161123838	161123946
3895	"ENSG00000158796.16"	"DEDD"	chr1	-	161124137	161124526	161124137	161124210	161130814	161130847
3896	"ENSG00000198183.11"	"BPIFA1"	chr20	+	33243106	33243309	33243122	33243309	33242486	33242561
3897	"ENSG00000060566.13"	"CREB3L3"	chr19	+	4156994	4157295	4156997	4157295	4154898	4155027
3898	"ENSG00000060566.13"	"CREB3L3"	chr19	+	4164502	4164640	4164508	4164640	4159663	4159782
3899	"ENSG00000127507.17"	"ADGRE2"	chr19	-	14755653	14755877	14755653	14755844	14756237	14756345
3900	"ENSG00000127507.17"	"ADGRE2"	chr19	-	14765657	14766381	14765657	14765804	14766977	14767109
3901	"ENSG00000243910.7"	"TUBA4B"	chr2	+	219270228	219270335	219270233	219270335	219266222	219266566
3902	"ENSG00000243910.7"	"TUBA4B"	chr2	+	219266222	219266566	219266520	219266566	219253242	219253419
3903	"ENSG00000174705.12"	"SH3PXD2B"	chr5	-	172333498	172339916	172333498	172333769	172346135	172346261
3904	"ENSG00000167588.12"	"GPD1"	chr12	+	50105547	50105688	50105616	50105688	50104573	50104751
3905	"ENSG00000173818.16"	"ENDOV"	chr17	+	80422139	80422245	80422205	80422245	80415649	80415821
3906	"ENSG00000173818.16"	"ENDOV"	chr17	+	80425458	80425620	80425491	80425620	80425031	80425100
3907	"ENSG00000188282.12"	"RUFY4"	chr2	+	218069134	218069348	218069171	218069348	218058594	218058681
3908	"ENSG00000188282.12"	"RUFY4"	chr2	+	218089686	218090580	218089951	218090580	218089251	218089362
3909	"ENSG00000167535.7"	"CACNB3"	chr12	+	48824257	48824373	48824260	48824373	48823680	48823803
3910	"ENSG00000167535.7"	"CACNB3"	chr12	+	48826366	48826518	48826419	48826518	48825659	48825769
3911	"ENSG00000167535.7"	"CACNB3"	chr12	+	48826244	48826518	48826366	48826518	48825659	48825769
3912	"ENSG00000167535.7"	"CACNB3"	chr12	+	48826244	48826518	48826419	48826518	48825659	48825769
3913	"ENSG00000168385.17"	"SEPT2"	chr2	+	241335958	241336098	241335974	241336098	241335125	241335212
3914	"ENSG00000168385.17"	"SEPT2"	chr2	+	241325966	241326113	241325992	241326113	241324215	241324241
3915	"ENSG00000165806.19"	"CASP7"	chr10	+	113721000	113721168	113721031	113721168	113697493	113697603
3916	"ENSG00000168487.17"	"BMP1"	chr8	+	22196180	22196840	22196679	22196840	22195461	22195587
3917	"ENSG00000168487.17"	"BMP1"	chr8	+	22176923	22177139	22176960	22177139	22176532	22176650
3918	"ENSG00000168487.17"	"BMP1"	chr8	+	22201117	22201928	22201802	22201928	22197239	22197420
3919	"ENSG00000249786.7"	"EAF1-AS1"	chr3	-	15439198	15439388	15439198	15439377	15441488	15441669
3920	"ENSG00000182473.21"	"EXOC7"	chr17	-	76090328	76090481	76090328	76090397	76091142	76091235
3921	"ENSG00000153303.16"	"FRMD1"	chr6	-	168066754	168067129	168066754	168066831	168067366	168067446
3922	"ENSG00000077092.18"	"RARB"	chr3	+	25593502	25593707	25593640	25593707	25580545	25580722
3923	"ENSG00000152582.13"	"SPEF2"	chr5	+	35787865	35789031	35788100	35789031	35779116	35779346
3924	"ENSG00000143801.16"	"PSEN2"	chr1	+	226891742	226891844	226891745	226891844	226891277	226891361
3925	"ENSG00000228775.7"	"WEE2-AS1"	chr7	-	141727203	141727642	141727203	141727378	141727991	141728145
3926	"ENSG00000050748.17"	"MAPK9"	chr5	-	180233593	180236531	180233593	180236526	180238331	180238403
3927	"ENSG00000146426.17"	"TIAM2"	chr6	+	155240529	155240709	155240558	155240709	155216965	155217090
3928	"ENSG00000146426.17"	"TIAM2"	chr6	+	155256459	155257190	155256483	155257190	155254418	155254573
3929	"ENSG00000183762.12"	"KREMEN1"	chr22	+	29137341	29137674	29137501	29137674	29125262	29125416
3930	"ENSG00000133835.14"	"HSD17B4"	chr5	+	119475677	119475727	119475705	119475727	119474400	119474460
3931	"ENSG00000133835.14"	"HSD17B4"	chr5	+	119529893	119529980	119529900	119529980	119527132	119527219
3932	"ENSG00000158987.20"	"RAPGEF6"	chr5	-	131498442	131498607	131498442	131498518	131504625	131504778
3933	"ENSG00000152990.13"	"ADGRA3"	chr4	-	22413600	22413814	22413600	22413760	22420885	22421089
3934	"ENSG00000234665.8"	"RP11-262H14.3"	chr9	-	62867696	62868233	62867696	62867876	62869189	62869304
3935	"ENSG00000107938.17"	"EDRF1"	chr10	+	125737917	125737989	125737922	125737989	125735643	125735904
3936	"ENSG00000107938.17"	"EDRF1"	chr10	+	125730271	125730399	125730287	125730399	125729357	125729479
3937	"ENSG00000132359.14"	"RAP1GAP2"	chr17	+	3005340	3005440	3005368	3005440	2998220	2998376
3938	"ENSG00000071054.16"	"MAP4K4"	chr2	+	101866427	101866579	101866430	101866579	101864929	101865036
3939	"ENSG00000071054.16"	"MAP4K4"	chr2	+	101859642	101859864	101859735	101859864	101858995	101859082
3940	"ENSG00000101958.13"	"GLRA2"	chrX	+	14574332	14574400	14574372	14574400	14532238	14532372
3941	"ENSG00000197785.13"	"ATAD3A"	chr1	+	1517166	1517412	1517310	1517412	1516011	1516088
3942	"ENSG00000147642.16"	"SYBU"	chr8	-	109644635	109644758	109644635	109644716	109645883	109646004
3943	"ENSG00000147642.16"	"SYBU"	chr8	-	109642727	109642947	109642727	109642932	109644635	109644716
3944	"ENSG00000147642.16"	"SYBU"	chr8	-	109642727	109642932	109642727	109642929	109644635	109644716
3945	"ENSG00000147642.16"	"SYBU"	chr8	-	109642727	109642947	109642727	109642929	109644635	109644716
3946	"ENSG00000105255.10"	"FSD1"	chr19	+	4318345	4318505	4318383	4318505	4317181	4317280
3947	"ENSG00000136271.10"	"DDX56"	chr7	-	44568902	44569005	44568902	44568992	44569129	44569203
3948	"ENSG00000136271.10"	"DDX56"	chr7	-	44572889	44573050	44572889	44573046	44573582	44573664
3949	"ENSG00000264230.7"	"ANXA8L1"	chr10	+	46381031	46381240	46381145	46381240	46379884	46379975
3950	"ENSG00000130332.14"	"LSM7"	chr19	-	2324124	2324196	2324124	2324192	2328386	2328477
3951	"ENSG00000144840.8"	"RABL3"	chr3	-	120698422	120698573	120698422	120698520	120705999	120706114
3952	"ENSG00000248751.6"	"RP1-130H16.18"	chr22	-	30286015	30286142	30286015	30286098	30286824	30286948
3953	"ENSG00000248751.6"	"RP1-130H16.18"	chr22	-	30286824	30286951	30286824	30286948	30287154	30287287
3954	"ENSG00000100605.16"	"ITPK1"	chr14	-	92962750	92962867	92962750	92962849	92993879	92993997
3955	"ENSG00000100605.16"	"ITPK1"	chr14	-	92936913	92941904	92936913	92938526	92946330	92946493
3956	"ENSG00000254206.5"	"NPIPB11"	chr16	-	29389940	29390136	29389940	29390085	29390248	29390348
3957	"ENSG00000145882.10"	"PCYOX1L"	chr5	+	149365941	149366153	149366118	149366153	149364035	149364210
3958	"ENSG00000145014.17"	"TMEM44"	chr3	-	194593040	194593073	194593040	194593070	194604286	194604445
3959	"ENSG00000145014.17"	"TMEM44"	chr3	-	194604286	194604445	194604286	194604441	194610915	194611020
3960	"ENSG00000145014.17"	"TMEM44"	chr3	-	194625896	194625990	194625896	194625926	194628382	194628509
3961	"ENSG00000132321.16"	"IQCA1"	chr2	-	236380568	236380636	236380568	236380633	236391975	236392071
3962	"ENSG00000120709.10"	"FAM53C"	chr5	+	138344824	138345609	138345395	138345609	138341808	138341866
3963	"ENSG00000143437.20"	"ARNT"	chr1	-	150829903	150829980	150829903	150829965	150831817	150831903
3964	"ENSG00000143437.20"	"ARNT"	chr1	-	150816258	150816406	150816258	150816400	150816787	150816890
3965	"ENSG00000143437.20"	"ARNT"	chr1	-	150852761	150852840	150852761	150852806	150858348	150858460
3966	"ENSG00000239672.7"	"NME1"	chr17	+	51161097	51161272	51161159	51161272	51159979	51160081
3967	"ENSG00000124549.14"	"BTN2A3P"	chr6	+	26428642	26428785	26428758	26428785	26427870	26428107
3968	"ENSG00000144136.10"	"SLC20A1"	chr2	+	112658950	112659094	112658973	112659094	112657121	112657241
3969	"ENSG00000144136.10"	"SLC20A1"	chr2	+	112658824	112659094	112658973	112659094	112657121	112657241
3970	"ENSG00000144136.10"	"SLC20A1"	chr2	+	112658824	112659094	112658950	112659094	112657121	112657241
3971	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232791257	232791446	232791260	232791446	232791007	232791170
3972	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232790697	232790915	232790715	232790915	232787149	232787329
3973	"ENSG00000166260.10"	"COX11"	chr17	-	54961118	54962915	54961118	54961312	54963305	54963431
3974	"ENSG00000078687.17"	"TNRC6C"	chr17	+	78077160	78077334	78077184	78077334	78075135	78075278
3975	"ENSG00000256022.5"	"RP11-526P6.1"	chr12	-	127634095	127634768	127634095	127634746	127635357	127635402
3976	"ENSG00000133393.12"	"FOPNL"	chr16	-	15882948	15883048	15882948	15883020	15884007	15884205
3977	"ENSG00000144895.11"	"EIF2A"	chr3	+	150568012	150568046	150568016	150568046	150567901	150567929
3978	"ENSG00000144895.11"	"EIF2A"	chr3	+	150562541	150562660	150562556	150562660	150558387	150558462
3979	"ENSG00000125787.11"	"GNRH2"	chr20	+	3044678	3044836	3044699	3044836	3044407	3044568
3980	"ENSG00000197099.8"	"RP11-573D15.8"	chr3	-	186714739	186714949	186714739	186714858	186718466	186718569
3981	"ENSG00000197099.8"	"RP11-573D15.8"	chr3	-	186721219	186721416	186721219	186721344	186743702	186743813
3982	"ENSG00000064115.10"	"TM7SF3"	chr12	-	26999525	26999676	26999525	26999648	27003235	27003390
3983	"ENSG00000064115.10"	"TM7SF3"	chr12	-	26999525	26999766	26999525	26999676	27003235	27003390
3984	"ENSG00000064115.10"	"TM7SF3"	chr12	-	26999525	26999766	26999525	26999648	27003235	27003390
3985	"ENSG00000101665.8"	"SMAD7"	chr18	-	48942480	48942555	48942480	48942552	48948383	48948437
3986	"ENSG00000184271.16"	"POU6F1"	chr12	-	51198549	51198775	51198549	51198686	51199746	51199868
3987	"ENSG00000184271.16"	"POU6F1"	chr12	-	51199746	51199868	51199746	51199863	51204172	51204368
3988	"ENSG00000175048.16"	"ZDHHC14"	chr6	+	157672723	157673529	157672768	157673529	157653524	157653627
3989	"ENSG00000126733.20"	"DACH2"	chrX	+	86827765	86832602	86832105	86832602	86816033	86816099
3990	"ENSG00000184470.20"	"TXNRD2"	chr22	-	19877039	19877234	19877039	19877212	19878089	19878187
3991	"ENSG00000166793.10"	"YPEL4"	chr11	-	57646296	57646794	57646296	57646405	57646966	57647291
3992	"ENSG00000180353.10"	"HCLS1"	chr3	-	121647318	121647482	121647318	121647448	121657278	121657352
3993	"ENSG00000180353.10"	"HCLS1"	chr3	-	121647318	121647448	121647318	121647371	121657278	121657352
3994	"ENSG00000180353.10"	"HCLS1"	chr3	-	121647318	121647482	121647318	121647371	121657278	121657352
3995	"ENSG00000117407.16"	"ARTN"	chr1	+	43936068	43936231	43936092	43936231	43935589	43935716
3996	"ENSG00000117407.16"	"ARTN"	chr1	+	43935589	43935716	43935654	43935716	43934111	43934260
3997	"ENSG00000228340.5"	"MIR646HG"	chr20	+	60101091	60101372	60101094	60101372	60100170	60100219
3998	"ENSG00000172046.18"	"USP19"	chr3	-	49117058	49117361	49117058	49117358	49117436	49117570
3999	"ENSG00000172046.18"	"USP19"	chr3	-	49117946	49118120	49117946	49117979	49119021	49119281
4000	"ENSG00000172046.18"	"USP19"	chr3	-	49115723	49115944	49115723	49115938	49116046	49116162
4001	"ENSG00000172046.18"	"USP19"	chr3	-	49117656	49117830	49117656	49117785	49117946	49118120
4002	"ENSG00000088727.12"	"KIF9"	chr3	-	47248017	47248203	47248017	47248086	47257482	47257560
4003	"ENSG00000132305.20"	"IMMT"	chr2	-	86170748	86170844	86170748	86170841	86171207	86171312
4004	"ENSG00000132305.20"	"IMMT"	chr2	-	86171207	86171381	86171207	86171345	86173649	86173761
4005	"ENSG00000132305.20"	"IMMT"	chr2	-	86171207	86171381	86171207	86171312	86173649	86173761
4006	"ENSG00000132305.20"	"IMMT"	chr2	-	86171207	86171345	86171207	86171312	86173649	86173761
4007	"ENSG00000214548.14"	"MEG3"	chr14	+	100835735	100835879	100835738	100835879	100831420	100831534
4008	"ENSG00000198931.10"	"APRT"	chr16	-	88809468	88809840	88809468	88809706	88810069	88810148
4009	"ENSG00000105583.9"	"WDR83OS"	chr19	-	12668519	12668617	12668519	12668611	12669127	12669233
4010	"ENSG00000091127.13"	"PUS7"	chr7	-	105508114	105508544	105508114	105508520	105522051	105522258
4011	"ENSG00000086504.15"	"MRPL28"	chr16	-	368500	369220	368500	369211	369930	370225
4012	"ENSG00000159063.12"	"ALG8"	chr11	-	78121064	78121208	78121064	78121174	78124020	78124214
4013	"ENSG00000159063.12"	"ALG8"	chr11	-	78106806	78106946	78106806	78106912	78109441	78109581
4014	"ENSG00000159063.12"	"ALG8"	chr11	-	78127357	78127439	78127357	78127436	78139493	78139622
4015	"ENSG00000163040.14"	"CCDC74A"	chr2	+	131532588	131532781	131532709	131532781	131531663	131531802
4016	"ENSG00000163040.14"	"CCDC74A"	chr2	+	131530578	131530827	131530776	131530827	131529646	131529691
4017	"ENSG00000189430.12"	"NCR1"	chr19	+	54912167	54912218	54912170	54912218	54910017	54910065
4018	"ENSG00000145730.20"	"PAM"	chr5	+	103028181	103028238	103028184	103028238	103025133	103025334
4019	"ENSG00000145730.20"	"PAM"	chr5	+	103025130	103025334	103025133	103025334	103019789	103019843
4020	"ENSG00000145730.20"	"PAM"	chr5	+	103028181	103028238	103028184	103028238	103019789	103019843
4021	"ENSG00000133731.9"	"IMPA1"	chr8	-	81680649	81680783	81680649	81680779	81681497	81681584
4022	"ENSG00000133731.9"	"IMPA1"	chr8	-	81676233	81676279	81676233	81676265	81679125	81679230
4023	"ENSG00000143702.15"	"CEP170"	chr1	-	243156220	243156455	243156220	243156347	243164283	243166116
4024	"ENSG00000175826.11"	"CTDNEP1"	chr17	-	7247063	7247182	7247063	7247177	7247276	7247343
4025	"ENSG00000106633.15"	"GCK"	chr7	-	44150955	44151075	44150955	44151024	44152270	44152425
4026	"ENSG00000139428.11"	"MMAB"	chr12	-	109561039	109561329	109561039	109561104	109561419	109561517
4027	"ENSG00000172426.15"	"RSPH9"	chr6	+	43655561	43655691	43655606	43655691	43650374	43650540
4028	"ENSG00000110851.11"	"PRDM4"	chr12	-	107744542	107744682	107744542	107744661	107746274	107746424
4029	"ENSG00000139620.12"	"KANSL2"	chr12	-	48679035	48679238	48679035	48679150	48679654	48679833
